dep;jour;res_vac_dose1;res_vac_dose2;res_couv_dose1;res_couv_dose2;res_vac_cum_dose1;res_vac_cum_dose2
78;2021-01-15;74;0;0.8;0.0;630;0
78;2021-01-18;89;0;0.9;0.0;719;0
78;2021-01-19;303;0;3.2;0.0;1022;0
78;2021-01-20;388;0;4.1;0.0;1410;0
78;2021-01-21;1417;13;15.0;0.1;2827;13
78;2021-01-22;656;0;7.0;0.0;3483;13
78;2021-01-23;53;0;0.6;0.0;3536;13
78;2021-01-24;1;0;0.0;0.0;3537;13
78;2021-01-25;8;1;0.1;0.0;3545;14
78;2021-01-26;301;0;3.2;0.0;3846;14
78;2021-01-27;711;24;7.5;0.3;4557;38
78;2021-01-28;918;56;9.7;0.6;5475;94
78;2021-01-29;233;25;2.5;0.3;5708;119
78;2021-01-30;19;0;0.2;0.0;5727;119
78;2021-01-31;3;0;0.0;0.0;5730;119
78;2021-02-01;37;56;0.4;0.6;5767;175
78;2021-02-02;16;129;0.2;1.4;5783;304
78;2021-02-03;49;38;0.5;0.4;5832;342
78;2021-02-04;25;64;0.3;0.7;5857;406
78;2021-02-05;47;19;0.5;0.2;5904;425
78;2021-02-06;2;0;0.0;0.0;5906;425
78;2021-02-07;2;0;0.0;0.0;5908;425
78;2021-02-08;20;37;0.2;0.4;5928;462
78;2021-02-09;91;228;1.0;2.4;6019;690
78;2021-02-10;97;549;1.0;5.8;6116;1239
78;2021-02-11;391;1319;4.1;14.0;6507;2558
78;2021-02-12;209;534;2.2;5.7;6716;3092
78;2021-02-13;29;19;0.3;0.2;6745;3111
78;2021-02-14;22;0;0.2;0.0;6767;3111
78;2021-02-15;12;23;0.1;0.2;6779;3134
78;2021-02-16;42;275;0.4;2.9;6821;3409
78;2021-02-17;97;769;1.0;8.2;6918;4178
78;2021-02-18;307;707;3.3;7.5;7225;4885
78;2021-02-19;155;209;1.6;2.2;7380;5094
78;2021-02-20;5;2;0.1;0.0;7385;5096
78;2021-02-21;0;3;0.0;0.0;7385;5099
78;2021-02-22;8;13;0.1;0.1;7393;5112
78;2021-02-23;24;34;0.3;0.4;7417;5146
78;2021-02-24;12;96;0.1;1.0;7429;5242
78;2021-02-25;7;43;0.1;0.5;7436;5285
78;2021-02-26;11;25;0.1;0.3;7447;5310
78;2021-02-27;4;0;0.0;0.0;7451;5310
78;2021-02-28;3;0;0.0;0.0;7454;5310
78;2021-03-01;9;14;0.1;0.1;7463;5324
78;2021-03-02;26;41;0.3;0.4;7489;5365
78;2021-03-03;33;93;0.4;1.0;7522;5458
78;2021-03-04;101;345;1.1;3.7;7623;5803
78;2021-03-05;84;173;0.9;1.8;7707;5976
78;2021-03-06;62;24;0.7;0.3;7769;6000
78;2021-03-07;21;18;0.2;0.2;7790;6018
78;2021-03-08;34;13;0.4;0.1;7824;6031
78;2021-03-09;73;17;0.8;0.2;7897;6048
78;2021-03-10;49;101;0.5;1.1;7946;6149
78;2021-03-11;84;181;0.9;1.9;8030;6330
78;2021-03-12;83;120;0.9;1.3;8113;6450
78;2021-03-13;80;1;0.8;0.0;8193;6451
78;2021-03-14;19;0;0.2;0.0;8212;6451
79;2021-01-07;91;0;1.5;0.0;91;0
79;2021-01-08;37;0;0.6;0.0;128;0
79;2021-01-09;33;0;0.6;0.0;161;0
79;2021-01-10;3;0;0.1;0.0;164;0
79;2021-01-12;14;0;0.2;0.0;178;0
79;2021-01-14;124;0;2.1;0.0;302;0
79;2021-01-15;176;0;3.0;0.0;478;0
79;2021-01-16;21;1;0.4;0.0;499;1
79;2021-01-18;34;0;0.6;0.0;533;1
79;2021-01-19;639;0;10.8;0.0;1172;1
79;2021-01-20;798;0;13.5;0.0;1970;1
79;2021-01-21;906;0;15.3;0.0;2876;1
79;2021-01-22;165;0;2.8;0.0;3041;1
79;2021-01-23;13;0;0.2;0.0;3054;1
79;2021-01-25;126;1;2.1;0.0;3180;2
79;2021-01-26;58;0;1.0;0.0;3238;2
79;2021-01-27;191;37;3.2;0.6;3429;39
79;2021-01-28;179;98;3.0;1.7;3608;137
79;2021-01-29;91;1;1.5;0.0;3699;138
79;2021-02-01;2;0;0.0;0.0;3701;138
79;2021-02-02;6;8;0.1;0.1;3707;146
79;2021-02-03;7;0;0.1;0.0;3714;146
79;2021-02-04;6;142;0.1;2.4;3720;288
79;2021-02-05;22;69;0.4;1.2;3742;357
79;2021-02-08;5;31;0.1;0.5;3747;388
79;2021-02-09;38;551;0.6;9.3;3785;939
79;2021-02-10;123;759;2.1;12.8;3908;1698
79;2021-02-11;136;687;2.3;11.6;4044;2385
79;2021-02-12;62;202;1.0;3.4;4106;2587
79;2021-02-13;32;14;0.5;0.2;4138;2601
79;2021-02-15;1;40;0.0;0.7;4139;2641
79;2021-02-16;11;150;0.2;2.5;4150;2791
79;2021-02-17;79;187;1.3;3.2;4229;2978
79;2021-02-18;48;260;0.8;4.4;4277;3238
79;2021-02-19;2;59;0.0;1.0;4279;3297
79;2021-02-22;3;9;0.1;0.2;4282;3306
79;2021-02-23;3;46;0.1;0.8;4285;3352
79;2021-02-24;8;38;0.1;0.6;4293;3390
79;2021-02-25;2;7;0.0;0.1;4295;3397
79;2021-02-26;5;22;0.1;0.4;4300;3419
79;2021-02-27;3;0;0.1;0.0;4303;3419
79;2021-03-01;2;24;0.0;0.4;4305;3443
79;2021-03-02;18;66;0.3;1.1;4323;3509
79;2021-03-03;21;87;0.4;1.5;4344;3596
79;2021-03-04;11;102;0.2;1.7;4355;3698
79;2021-03-05;19;94;0.3;1.6;4374;3792
79;2021-03-06;3;0;0.1;0.0;4377;3792
79;2021-03-08;33;1;0.6;0.0;4410;3793
79;2021-03-09;5;7;0.1;0.1;4415;3800
79;2021-03-10;26;54;0.4;0.9;4441;3854
79;2021-03-11;33;37;0.6;0.6;4474;3891
79;2021-03-12;5;5;0.1;0.1;4479;3896
79;2021-03-13;9;0;0.2;0.0;4488;3896
80;2020-12-29;10;0;0.2;0.0;10;0
80;2021-01-06;1;0;0.0;0.0;11;0
80;2021-01-07;89;0;1.7;0.0;100;0
80;2021-01-08;94;0;1.7;0.0;194;0
80;2021-01-09;1;0;0.0;0.0;195;0
80;2021-01-11;26;0;0.5;0.0;221;0
80;2021-01-12;159;0;3.0;0.0;380;0
80;2021-01-13;144;0;2.7;0.0;524;0
80;2021-01-14;102;0;1.9;0.0;626;0
80;2021-01-15;61;0;1.1;0.0;687;0
80;2021-01-16;5;1;0.1;0.0;692;1
80;2021-01-17;2;0;0.0;0.0;694;1
80;2021-01-18;18;0;0.3;0.0;712;1
80;2021-01-19;215;14;4.0;0.3;927;15
80;2021-01-20;248;0;4.6;0.0;1175;15
80;2021-01-21;122;0;2.3;0.0;1297;15
80;2021-01-22;18;0;0.3;0.0;1315;15
80;2021-01-23;292;0;5.4;0.0;1607;15
80;2021-01-24;638;0;11.8;0.0;2245;15
80;2021-01-25;690;0;12.8;0.0;2935;15
80;2021-01-26;518;0;9.6;0.0;3453;15
80;2021-01-27;52;0;1.0;0.0;3505;15
80;2021-01-28;76;109;1.4;2.0;3581;124
80;2021-01-29;79;55;1.5;1.0;3660;179
80;2021-01-30;4;0;0.1;0.0;3664;179
80;2021-02-01;4;23;0.1;0.4;3668;202
80;2021-02-02;2;128;0.0;2.4;3670;330
80;2021-02-03;7;173;0.1;3.2;3677;503
80;2021-02-04;21;99;0.4;1.8;3698;602
80;2021-02-05;7;53;0.1;1.0;3705;655
80;2021-02-06;1;0;0.0;0.0;3706;655
80;2021-02-08;7;0;0.1;0.0;3713;655
80;2021-02-09;38;152;0.7;2.8;3751;807
80;2021-02-10;8;217;0.1;4.0;3759;1024
80;2021-02-11;26;98;0.5;1.8;3785;1122
80;2021-02-12;44;6;0.8;0.1;3829;1128
80;2021-02-13;22;344;0.4;6.4;3851;1472
80;2021-02-14;39;435;0.7;8.1;3890;1907
80;2021-02-15;97;711;1.8;13.2;3987;2618
80;2021-02-16;86;301;1.6;5.6;4073;2919
80;2021-02-17;46;191;0.9;3.5;4119;3110
80;2021-02-18;3;59;0.1;1.1;4122;3169
80;2021-02-19;36;75;0.7;1.4;4158;3244
80;2021-02-20;0;7;0.0;0.1;4158;3251
80;2021-02-21;1;0;0.0;0.0;4159;3251
80;2021-02-22;3;11;0.1;0.2;4162;3262
80;2021-02-23;22;60;0.4;1.1;4184;3322
80;2021-02-24;1;17;0.0;0.3;4185;3339
80;2021-02-25;16;21;0.3;0.4;4201;3360
80;2021-02-26;60;11;1.1;0.2;4261;3371
80;2021-02-27;2;0;0.0;0.0;4263;3371
80;2021-03-01;14;4;0.3;0.1;4277;3375
80;2021-03-02;55;4;1.0;0.1;4332;3379
80;2021-03-03;9;2;0.2;0.0;4341;3381
80;2021-03-04;17;7;0.3;0.1;4358;3388
80;2021-03-05;29;14;0.5;0.3;4387;3402
80;2021-03-06;54;34;1.0;0.6;4441;3436
80;2021-03-07;50;7;0.9;0.1;4491;3443
80;2021-03-08;24;88;0.4;1.6;4515;3531
80;2021-03-09;17;120;0.3;2.2;4532;3651
80;2021-03-10;23;61;0.4;1.1;4555;3712
80;2021-03-11;5;13;0.1;0.2;4560;3725
80;2021-03-12;55;15;1.0;0.3;4615;3740
80;2021-03-13;37;0;0.7;0.0;4652;3740
81;2021-01-04;1;0;0.0;0.0;1;0
81;2021-01-06;4;0;0.1;0.0;5;0
81;2021-01-07;219;0;4.0;0.0;224;0
81;2021-01-08;28;0;0.5;0.0;252;0
81;2021-01-11;15;0;0.3;0.0;267;0
81;2021-01-12;40;0;0.7;0.0;307;0
81;2021-01-13;41;0;0.7;0.0;348;0
81;2021-01-14;467;0;8.5;0.0;815;0
81;2021-01-15;167;0;3.0;0.0;982;0
81;2021-01-16;0;1;0.0;0.0;982;1
81;2021-01-18;36;0;0.7;0.0;1018;1
81;2021-01-19;44;0;0.8;0.0;1062;1
81;2021-01-20;154;1;2.8;0.0;1216;2
81;2021-01-21;419;0;7.6;0.0;1635;2
81;2021-01-22;280;0;5.1;0.0;1915;2
81;2021-01-23;12;0;0.2;0.0;1927;2
81;2021-01-24;1;0;0.0;0.0;1928;2
81;2021-01-25;70;0;1.3;0.0;1998;2
81;2021-01-26;107;1;1.9;0.0;2105;3
81;2021-01-27;35;0;0.6;0.0;2140;3
81;2021-01-28;165;154;3.0;2.8;2305;157
81;2021-01-29;6;19;0.1;0.3;2311;176
81;2021-01-30;30;0;0.5;0.0;2341;176
81;2021-01-31;1;0;0.0;0.0;2342;176
81;2021-02-01;16;29;0.3;0.5;2358;205
81;2021-02-02;44;0;0.8;0.0;2402;205
81;2021-02-03;25;53;0.5;1.0;2427;258
81;2021-02-04;724;416;13.2;7.6;3151;674
81;2021-02-05;348;134;6.3;2.4;3499;808
81;2021-02-06;29;0;0.5;0.0;3528;808
81;2021-02-07;1;0;0.0;0.0;3529;808
81;2021-02-08;8;11;0.1;0.2;3537;819
81;2021-02-09;15;61;0.3;1.1;3552;880
81;2021-02-10;9;74;0.2;1.3;3561;954
81;2021-02-11;156;247;2.8;4.5;3717;1201
81;2021-02-12;91;285;1.7;5.2;3808;1486
81;2021-02-13;8;2;0.1;0.0;3816;1488
81;2021-02-14;1;0;0.0;0.0;3817;1488
81;2021-02-15;4;22;0.1;0.4;3821;1510
81;2021-02-16;25;72;0.5;1.3;3846;1582
81;2021-02-17;0;15;0.0;0.3;3846;1597
81;2021-02-18;41;91;0.7;1.7;3887;1688
81;2021-02-19;39;86;0.7;1.6;3926;1774
81;2021-02-20;18;2;0.3;0.0;3944;1776
81;2021-02-21;0;1;0.0;0.0;3944;1777
81;2021-02-22;3;34;0.1;0.6;3947;1811
81;2021-02-23;6;35;0.1;0.6;3953;1846
81;2021-02-24;43;76;0.8;1.4;3996;1922
81;2021-02-25;139;481;2.5;8.7;4135;2403
81;2021-02-26;180;414;3.3;7.5;4315;2817
81;2021-02-27;14;66;0.3;1.2;4329;2883
81;2021-02-28;2;1;0.0;0.0;4331;2884
81;2021-03-01;2;5;0.0;0.1;4333;2889
81;2021-03-02;5;4;0.1;0.1;4338;2893
81;2021-03-03;5;2;0.1;0.0;4343;2895
81;2021-03-04;62;101;1.1;1.8;4405;2996
81;2021-03-05;44;78;0.8;1.4;4449;3074
81;2021-03-06;65;1;1.2;0.0;4514;3075
81;2021-03-08;9;7;0.2;0.1;4523;3082
81;2021-03-09;5;2;0.1;0.0;4528;3084
81;2021-03-10;3;1;0.1;0.0;4531;3085
81;2021-03-11;40;17;0.7;0.3;4571;3102
81;2021-03-12;39;0;0.7;0.0;4610;3102
81;2021-03-13;9;0;0.2;0.0;4619;3102
82;2021-01-05;79;0;2.8;0.0;79;0
82;2021-01-07;47;0;1.7;0.0;126;0
82;2021-01-12;6;0;0.2;0.0;132;0
82;2021-01-13;9;0;0.3;0.0;141;0
82;2021-01-14;152;0;5.4;0.0;293;0
82;2021-01-15;81;0;2.9;0.0;374;0
82;2021-01-16;24;0;0.8;0.0;398;0
82;2021-01-18;8;0;0.3;0.0;406;0
82;2021-01-19;105;0;3.7;0.0;511;0
82;2021-01-20;372;0;13.1;0.0;883;0
82;2021-01-21;150;0;5.3;0.0;1033;0
82;2021-01-22;132;0;4.7;0.0;1165;0
82;2021-01-23;5;0;0.2;0.0;1170;0
82;2021-01-25;35;0;1.2;0.0;1205;0
82;2021-01-26;32;0;1.1;0.0;1237;0
82;2021-01-27;113;0;4.0;0.0;1350;0
82;2021-01-28;250;40;8.8;1.4;1600;40
82;2021-01-29;127;85;4.5;3.0;1727;125
82;2021-02-01;6;0;0.2;0.0;1733;125
82;2021-02-02;9;0;0.3;0.0;1742;125
82;2021-02-03;62;6;2.2;0.2;1804;131
82;2021-02-04;290;100;10.2;3.5;2094;231
82;2021-02-05;133;53;4.7;1.9;2227;284
82;2021-02-06;21;0;0.7;0.0;2248;284
82;2021-02-08;3;6;0.1;0.2;2251;290
82;2021-02-09;42;80;1.5;2.8;2293;370
82;2021-02-10;38;316;1.3;11.2;2331;686
82;2021-02-11;18;138;0.6;4.9;2349;824
82;2021-02-12;12;106;0.4;3.7;2361;930
82;2021-02-13;0;1;0.0;0.0;2361;931
82;2021-02-15;4;27;0.1;1.0;2365;958
82;2021-02-16;12;38;0.4;1.3;2377;996
82;2021-02-17;56;103;2.0;3.6;2433;1099
82;2021-02-18;89;190;3.1;6.7;2522;1289
82;2021-02-19;69;121;2.4;4.3;2591;1410
82;2021-02-20;1;3;0.0;0.1;2592;1413
82;2021-02-22;14;4;0.5;0.1;2606;1417
82;2021-02-23;24;8;0.8;0.3;2630;1425
82;2021-02-24;6;55;0.2;1.9;2636;1480
82;2021-02-25;78;237;2.8;8.4;2714;1717
82;2021-02-26;30;107;1.1;3.8;2744;1824
82;2021-02-27;6;16;0.2;0.6;2750;1840
82;2021-03-01;22;0;0.8;0.0;2772;1840
82;2021-03-02;9;29;0.3;1.0;2781;1869
82;2021-03-03;4;6;0.1;0.2;2785;1875
82;2021-03-04;9;18;0.3;0.6;2794;1893
82;2021-03-05;6;29;0.2;1.0;2800;1922
82;2021-03-06;3;3;0.1;0.1;2803;1925
82;2021-03-08;20;8;0.7;0.3;2823;1933
82;2021-03-09;26;7;0.9;0.2;2849;1940
82;2021-03-10;13;44;0.5;1.6;2862;1984
82;2021-03-11;10;96;0.4;3.4;2872;2080
82;2021-03-12;9;6;0.3;0.2;2881;2086
82;2021-03-13;1;0;0.0;0.0;2882;2086
82;2021-03-14;1;4;0.0;0.1;2883;2090
83;2021-01-06;30;0;0.3;0.0;30;0
83;2021-01-07;69;0;0.7;0.0;99;0
83;2021-01-08;57;0;0.5;0.0;156;0
83;2021-01-11;27;0;0.3;0.0;183;0
83;2021-01-12;132;0;1.3;0.0;315;0
83;2021-01-13;160;0;1.5;0.0;475;0
83;2021-01-14;58;0;0.6;0.0;533;0
83;2021-01-15;9;0;0.1;0.0;542;0
83;2021-01-16;1;1;0.0;0.0;543;1
83;2021-01-18;58;0;0.6;0.0;601;1
83;2021-01-19;482;0;4.6;0.0;1083;1
83;2021-01-20;94;0;0.9;0.0;1177;1
83;2021-01-21;292;0;2.8;0.0;1469;1
83;2021-01-22;184;0;1.8;0.0;1653;1
83;2021-01-23;3;0;0.0;0.0;1656;1
83;2021-01-25;50;0;0.5;0.0;1706;1
83;2021-01-26;117;0;1.1;0.0;1823;1
83;2021-01-27;395;30;3.8;0.3;2218;31
83;2021-01-28;2496;67;23.9;0.6;4714;98
83;2021-01-29;929;39;8.9;0.4;5643;137
83;2021-01-30;97;0;0.9;0.0;5740;137
83;2021-01-31;10;0;0.1;0.0;5750;137
83;2021-02-01;33;29;0.3;0.3;5783;166
83;2021-02-02;260;66;2.5;0.6;6043;232
83;2021-02-03;145;38;1.4;0.4;6188;270
83;2021-02-04;136;95;1.3;0.9;6324;365
83;2021-02-05;83;42;0.8;0.4;6407;407
83;2021-02-07;1;0;0.0;0.0;6408;407
83;2021-02-08;36;20;0.3;0.2;6444;427
83;2021-02-09;103;249;1.0;2.4;6547;676
83;2021-02-10;162;132;1.6;1.3;6709;808
83;2021-02-11;126;309;1.2;3.0;6835;1117
83;2021-02-12;68;127;0.7;1.2;6903;1244
83;2021-02-13;1;0;0.0;0.0;6904;1244
83;2021-02-15;88;97;0.8;0.9;6992;1341
83;2021-02-16;39;172;0.4;1.6;7031;1513
83;2021-02-17;110;426;1.1;4.1;7141;1939
83;2021-02-18;484;2215;4.6;21.2;7625;4154
83;2021-02-19;469;813;4.5;7.8;8094;4967
83;2021-02-20;16;74;0.2;0.7;8110;5041
83;2021-02-21;3;22;0.0;0.2;8113;5063
83;2021-02-22;66;84;0.6;0.8;8179;5147
83;2021-02-23;54;66;0.5;0.6;8233;5213
83;2021-02-24;22;124;0.2;1.2;8255;5337
83;2021-02-25;72;101;0.7;1.0;8327;5438
83;2021-02-26;42;43;0.4;0.4;8369;5481
83;2021-02-27;0;1;0.0;0.0;8369;5482
83;2021-03-01;25;81;0.2;0.8;8394;5563
83;2021-03-02;22;7;0.2;0.1;8416;5570
83;2021-03-03;45;92;0.4;0.9;8461;5662
83;2021-03-04;42;225;0.4;2.2;8503;5887
83;2021-03-05;32;40;0.3;0.4;8535;5927
83;2021-03-06;39;1;0.4;0.0;8574;5928
83;2021-03-07;14;0;0.1;0.0;8588;5928
83;2021-03-08;18;7;0.2;0.1;8606;5935
83;2021-03-09;69;33;0.7;0.3;8675;5968
83;2021-03-10;82;72;0.8;0.7;8757;6040
83;2021-03-11;113;450;1.1;4.3;8870;6490
83;2021-03-12;95;252;0.9;2.4;8965;6742
83;2021-03-13;47;2;0.5;0.0;9012;6744
83;2021-03-14;5;0;0.0;0.0;9017;6744
84;2021-01-07;26;0;0.6;0.0;26;0
84;2021-01-08;16;0;0.3;0.0;42;0
84;2021-01-11;35;0;0.8;0.0;77;0
84;2021-01-12;253;0;5.4;0.0;330;0
84;2021-01-13;56;0;1.2;0.0;386;0
84;2021-01-14;348;0;7.5;0.0;734;0
84;2021-01-15;92;0;2.0;0.0;826;0
84;2021-01-16;0;4;0.0;0.1;826;4
84;2021-01-17;7;1;0.2;0.0;833;5
84;2021-01-18;41;0;0.9;0.0;874;5
84;2021-01-19;98;0;2.1;0.0;972;5
84;2021-01-20;124;0;2.7;0.0;1096;5
84;2021-01-21;125;0;2.7;0.0;1221;5
84;2021-01-22;132;0;2.8;0.0;1353;5
84;2021-01-23;12;0;0.3;0.0;1365;5
84;2021-01-25;25;0;0.5;0.0;1390;5
84;2021-01-26;157;0;3.4;0.0;1547;5
84;2021-01-27;184;0;4.0;0.0;1731;5
84;2021-01-28;639;2;13.8;0.0;2370;7
84;2021-01-29;278;0;6.0;0.0;2648;7
84;2021-01-30;10;0;0.2;0.0;2658;7
84;2021-01-31;1;0;0.0;0.0;2659;7
84;2021-02-01;44;52;0.9;1.1;2703;59
84;2021-02-02;57;128;1.2;2.8;2760;187
84;2021-02-03;90;63;1.9;1.4;2850;250
84;2021-02-04;167;283;3.6;6.1;3017;533
84;2021-02-05;114;105;2.5;2.3;3131;638
84;2021-02-06;3;0;0.1;0.0;3134;638
84;2021-02-08;46;12;1.0;0.3;3180;650
84;2021-02-09;124;134;2.7;2.9;3304;784
84;2021-02-10;70;112;1.5;2.4;3374;896
84;2021-02-11;68;68;1.5;1.5;3442;964
84;2021-02-12;58;97;1.2;2.1;3500;1061
84;2021-02-13;22;0;0.5;0.0;3522;1061
84;2021-02-14;3;0;0.1;0.0;3525;1061
84;2021-02-15;8;46;0.2;1.0;3533;1107
84;2021-02-16;8;89;0.2;1.9;3541;1196
84;2021-02-17;43;199;0.9;4.3;3584;1395
84;2021-02-18;132;565;2.8;12.2;3716;1960
84;2021-02-19;216;324;4.6;7.0;3932;2284
84;2021-02-20;4;5;0.1;0.1;3936;2289
84;2021-02-21;2;7;0.0;0.2;3938;2296
84;2021-02-22;8;31;0.2;0.7;3946;2327
84;2021-02-23;13;88;0.3;1.9;3959;2415
84;2021-02-24;9;54;0.2;1.2;3968;2469
84;2021-02-25;65;116;1.4;2.5;4033;2585
84;2021-02-26;53;27;1.1;0.6;4086;2612
84;2021-02-27;1;1;0.0;0.0;4087;2613
84;2021-03-01;60;21;1.3;0.5;4147;2634
84;2021-03-02;4;125;0.1;2.7;4151;2759
84;2021-03-03;14;53;0.3;1.1;4165;2812
84;2021-03-04;23;105;0.5;2.3;4188;2917
84;2021-03-05;30;74;0.6;1.6;4218;2991
84;2021-03-06;9;0;0.2;0.0;4227;2991
84;2021-03-07;1;0;0.0;0.0;4228;2991
84;2021-03-08;20;3;0.4;0.1;4248;2994
84;2021-03-09;50;55;1.1;1.2;4298;3049
84;2021-03-10;88;64;1.9;1.4;4386;3113
84;2021-03-11;108;124;2.3;2.7;4494;3237
84;2021-03-12;99;141;2.1;3.0;4593;3378
84;2021-03-13;11;0;0.2;0.0;4604;3378
84;2021-03-14;14;2;0.3;0.0;4618;3380
85;2021-01-05;32;0;0.3;0.0;32;0
85;2021-01-06;22;0;0.2;0.0;54;0
85;2021-01-07;48;0;0.5;0.0;102;0
85;2021-01-08;55;0;0.5;0.0;157;0
85;2021-01-11;60;0;0.6;0.0;217;0
85;2021-01-12;152;0;1.5;0.0;369;0
85;2021-01-13;99;0;1.0;0.0;468;0
85;2021-01-14;164;0;1.6;0.0;632;0
85;2021-01-15;38;0;0.4;0.0;670;0
85;2021-01-16;3;0;0.0;0.0;673;0
85;2021-01-18;210;0;2.0;0.0;883;0
85;2021-01-19;463;0;4.5;0.0;1346;0
85;2021-01-20;923;0;8.9;0.0;2269;0
85;2021-01-21;1846;0;17.8;0.0;4115;0
85;2021-01-22;727;0;7.0;0.0;4842;0
85;2021-01-23;19;0;0.2;0.0;4861;0
85;2021-01-24;3;0;0.0;0.0;4864;0
85;2021-01-25;83;0;0.8;0.0;4947;0
85;2021-01-26;325;33;3.1;0.3;5272;33
85;2021-01-27;1174;22;11.3;0.2;6446;55
85;2021-01-28;967;52;9.3;0.5;7413;107
85;2021-01-29;356;18;3.4;0.2;7769;125
85;2021-01-30;3;0;0.0;0.0;7772;125
85;2021-01-31;1;0;0.0;0.0;7773;125
85;2021-02-01;55;57;0.5;0.6;7828;182
85;2021-02-02;29;153;0.3;1.5;7857;335
85;2021-02-03;7;93;0.1;0.9;7864;428
85;2021-02-04;33;96;0.3;0.9;7897;524
85;2021-02-05;8;62;0.1;0.6;7905;586
85;2021-02-06;5;39;0.0;0.4;7910;625
85;2021-02-08;23;155;0.2;1.5;7933;780
85;2021-02-09;233;352;2.2;3.4;8166;1132
85;2021-02-10;103;689;1.0;6.7;8269;1821
85;2021-02-11;367;2108;3.5;20.3;8636;3929
85;2021-02-12;185;541;1.8;5.2;8821;4470
85;2021-02-13;26;45;0.3;0.4;8847;4515
85;2021-02-14;0;2;0.0;0.0;8847;4517
85;2021-02-15;12;87;0.1;0.8;8859;4604
85;2021-02-16;65;256;0.6;2.5;8924;4860
85;2021-02-17;110;856;1.1;8.3;9034;5716
85;2021-02-18;334;980;3.2;9.5;9368;6696
85;2021-02-19;102;435;1.0;4.2;9470;7131
85;2021-02-20;8;9;0.1;0.1;9478;7140
85;2021-02-22;162;100;1.6;1.0;9640;7240
85;2021-02-23;72;34;0.7;0.3;9712;7274
85;2021-02-24;40;8;0.4;0.1;9752;7282
85;2021-02-25;88;15;0.8;0.1;9840;7297
85;2021-02-26;55;12;0.5;0.1;9895;7309
85;2021-02-27;6;9;0.1;0.1;9901;7318
85;2021-03-01;5;8;0.0;0.1;9906;7326
85;2021-03-02;56;227;0.5;2.2;9962;7553
85;2021-03-03;8;62;0.1;0.6;9970;7615
85;2021-03-04;65;323;0.6;3.1;10035;7938
85;2021-03-05;96;124;0.9;1.2;10131;8062
85;2021-03-06;19;22;0.2;0.2;10150;8084
85;2021-03-07;1;0;0.0;0.0;10151;8084
85;2021-03-08;12;1;0.1;0.0;10163;8085
85;2021-03-09;43;73;0.4;0.7;10206;8158
85;2021-03-10;132;120;1.3;1.2;10338;8278
85;2021-03-11;183;267;1.8;2.6;10521;8545
85;2021-03-12;37;109;0.4;1.1;10558;8654
86;2021-01-06;44;0;0.8;0.0;44;0
86;2021-01-07;216;0;3.8;0.0;260;0
86;2021-01-08;43;0;0.8;0.0;303;0
86;2021-01-10;117;0;2.0;0.0;420;0
86;2021-01-11;2;0;0.0;0.0;422;0
86;2021-01-12;111;0;1.9;0.0;533;0
86;2021-01-13;15;0;0.3;0.0;548;0
86;2021-01-14;63;0;1.1;0.0;611;0
86;2021-01-15;8;0;0.1;0.0;619;0
86;2021-01-18;31;0;0.5;0.0;650;0
86;2021-01-19;976;0;17.1;0.0;1626;0
86;2021-01-20;681;0;11.9;0.0;2307;0
86;2021-01-21;495;0;8.7;0.0;2802;0
86;2021-01-22;60;0;1.1;0.0;2862;0
86;2021-01-23;10;0;0.2;0.0;2872;0
86;2021-01-25;104;15;1.8;0.3;2976;15
86;2021-01-26;175;0;3.1;0.0;3151;15
86;2021-01-27;172;40;3.0;0.7;3323;55
86;2021-01-28;263;213;4.6;3.7;3586;268
86;2021-01-29;199;11;3.5;0.2;3785;279
86;2021-01-30;4;0;0.1;0.0;3789;279
86;2021-01-31;28;113;0.5;2.0;3817;392
86;2021-02-01;19;2;0.3;0.0;3836;394
86;2021-02-02;87;96;1.5;1.7;3923;490
86;2021-02-03;38;19;0.7;0.3;3961;509
86;2021-02-04;23;56;0.4;1.0;3984;565
86;2021-02-05;7;6;0.1;0.1;3991;571
86;2021-02-06;4;0;0.1;0.0;3995;571
86;2021-02-08;5;22;0.1;0.4;4000;593
86;2021-02-09;230;886;4.0;15.5;4230;1479
86;2021-02-10;142;548;2.5;9.6;4372;2027
86;2021-02-11;113;503;2.0;8.8;4485;2530
86;2021-02-12;48;39;0.8;0.7;4533;2569
86;2021-02-13;2;1;0.0;0.0;4535;2570
86;2021-02-14;0;1;0.0;0.0;4535;2571
86;2021-02-15;7;50;0.1;0.9;4542;2621
86;2021-02-16;28;197;0.5;3.4;4570;2818
86;2021-02-17;54;189;0.9;3.3;4624;3007
86;2021-02-18;47;235;0.8;4.1;4671;3242
86;2021-02-19;72;167;1.3;2.9;4743;3409
86;2021-02-20;7;32;0.1;0.6;4750;3441
86;2021-02-22;2;8;0.0;0.1;4752;3449
86;2021-02-23;15;69;0.3;1.2;4767;3518
86;2021-02-24;3;34;0.1;0.6;4770;3552
86;2021-02-25;27;52;0.5;0.9;4797;3604
86;2021-02-26;5;6;0.1;0.1;4802;3610
86;2021-02-27;2;5;0.0;0.1;4804;3615
86;2021-03-01;2;1;0.0;0.0;4806;3616
86;2021-03-02;72;217;1.3;3.8;4878;3833
86;2021-03-03;77;135;1.3;2.4;4955;3968
86;2021-03-04;47;96;0.8;1.7;5002;4064
86;2021-03-05;14;33;0.2;0.6;5016;4097
